route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
199,16:04:00,1,0,700,19,20,43,8,20,8,43,0,0,8,5107.0,11329.088999999998,0.004235982894897461,0.0009129047393798828,0.0,-11329.088999999998
199,16:04:00,1,200,700,19,20,43,8,22,6,6,37,2,6,4928.0,11566.402999999998,0.0040738582611083984,0.0009529590606689453,0.0,-4166.402999999998
199,16:04:00,1,400,700,19,20,43,8,24,4,4,39,4,4,4953.575929074206,12207.729999999998,0.02816009521484375,0.0010390281677246094,0.0,3392.2700000000023
199,16:04:00,1,600,700,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.004268169403076172,0.0009639263153076172,0.0,11268.116000000004
199,16:04:00,1,800,700,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.004210948944091797,0.0009179115295410156,0.0,19268.116
199,16:04:00,1,1000,700,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.004072904586791992,0.0009629726409912109,0.0,27268.116
199,16:04:00,1,1200,700,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.004065036773681641,0.0010771751403808594,0.0,35268.116
199,16:04:00,1,1400,700,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.004172086715698242,0.0011310577392578125,0.0,43268.116
199,16:04:00,1,1600,700,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.0041620731353759766,0.0009429454803466797,0.0,51268.116
55,18:56:00,0.2,0,700,5,6,58,31,9,28,58,0,3,28,4267.0,12126.927,0.03116011619567871,0.005864858627319336,0.0,-12126.927
55,18:56:00,0.2,200,700,5,6,58,31,15,22,50,8,9,22,4405.019819255569,12846.136000000002,0.03131294250488281,0.009129047393798828,0.0,-11246.136000000002
55,18:56:00,0.2,400,700,5,6,58,31,16,21,48,10,10,21,4602.616939572894,13603.283000000003,0.0316929817199707,0.04878592491149902,0.0,-9603.283000000003
55,18:56:00,0.2,600,700,5,6,58,31,19,18,46,12,13,18,6490.0,14627.29,0.0325469970703125,0.110260009765625,0.0,-7427.290000000001
55,18:56:00,0.2,800,700,5,6,58,31,18,19,46,12,12,19,6490.0,14627.290000000005,0.033249616622924805,0.10276508331298828,0.0,-5027.2900000000045
55,18:56:00,0.2,1000,700,5,6,58,31,18,19,46,12,12,19,6490.0,14627.29,0.03143000602722168,0.15830302238464355,0.0,-2627.290000000001
55,18:56:00,0.2,1200,700,5,6,58,31,18,19,46,12,12,19,6490.0,14627.29,0.031626224517822266,0.16383886337280273,0.0,-227.29000000000087
55,18:56:00,0.2,1400,700,5,6,58,31,19,18,45,13,13,18,6490.0,15829.355000000003,0.03194403648376465,0.11312413215637207,0.0,2370.644999999997
