route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
155,07:44:30,0.2,1000,100,2,3,45,7,8,2,42,3,5,2,1868.0,6599.033,0.0011801719665527344,0.0007338523864746094,0.0,-3599.0330000000004
155,07:44:30,0.2,1000,150,2,3,45,26,18,11,29,16,15,11,1926.0,8255.697,0.026993751525878906,0.14080190658569336,0.0,7744.303
155,07:44:30,0.2,1000,200,2,3,45,32,19,16,21,24,16,16,1926.0,8255.699906117075,0.06104230880737305,0.06663203239440918,0.0,15744.305919212413
155,07:44:30,0.2,1000,250,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.06863903999328613,0.03335285186767578,0.0,16522.731
155,07:44:30,0.2,1000,300,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.06944084167480469,0.05664396286010742,0.0,16522.731
155,07:44:30,0.2,1000,350,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.068817138671875,0.03359508514404297,0.0,16522.731
155,07:44:30,0.2,1000,400,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.06846427917480469,0.033799171447753906,0.0,16522.731
155,07:44:30,0.2,1000,450,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.06836724281311035,0.03408312797546387,0.0,16522.731
155,07:44:30,0.2,1000,500,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.06852126121520996,0.0372469425201416,0.0,16522.731
155,07:44:30,0.2,1000,550,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.0681920051574707,0.03311014175415039,0.0,16522.731
155,07:44:30,0.2,1000,600,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.0670478343963623,0.03248000144958496,0.0,16522.731
155,07:44:30,0.2,1000,650,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.06757521629333496,0.03252696990966797,0.0,16522.731
155,07:44:30,0.2,1000,700,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.09003901481628418,0.047708988189697266,0.0,16522.731
55,15:58:00,0.4,1000,0,9,10,71,0,10,0,71,0,0,0,4074.0,10434.077999999998,0.0004248619079589844,0.0006079673767089844,0.0,-10434.077999999998
55,15:58:00,0.4,1000,50,9,10,71,1,10,1,71,0,0,1,4126.0,10434.077999999998,0.0004253387451171875,0.00039196014404296875,0.0,-10434.077999999998
55,15:58:00,0.4,1000,100,9,10,71,12,14,8,68,3,4,8,4074.0,10434.078,0.002290964126586914,0.001344919204711914,0.0,-7434.0779999999995
55,15:58:00,0.4,1000,150,9,10,71,40,24,26,58,13,14,26,4126.0,13096.696,0.030812740325927734,0.009460926055908203,0.0,-96.69599999999991
55,15:58:00,0.4,1000,200,9,10,71,49,28,31,48,23,18,31,4126.0,13052.034825117442,0.059329986572265625,0.11713600158691406,0.0,9947.96611268328
55,15:58:00,0.4,1000,250,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06198287010192871,0.03990793228149414,0.0,9947.96611268328
55,15:58:00,0.4,1000,300,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.0658721923828125,0.03495502471923828,0.0,9947.96611268328
55,15:58:00,0.4,1000,350,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.061720848083496094,0.0338900089263916,0.0,9947.96611268328
55,15:58:00,0.4,1000,400,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06163597106933594,0.03571605682373047,0.0,9947.96611268328
55,15:58:00,0.4,1000,450,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.061547040939331055,0.035006046295166016,0.0,9947.96611268328
55,15:58:00,0.4,1000,500,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06138420104980469,0.03422999382019043,0.0,9947.96611268328
55,15:58:00,0.4,1000,550,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06161093711853027,0.034303903579711914,0.0,9947.96611268328
55,15:58:00,0.4,1000,600,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06195998191833496,0.03413105010986328,0.0,9947.96611268328
55,15:58:00,0.4,1000,650,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06161785125732422,0.033660888671875,0.0,9947.96611268328
55,15:58:00,0.4,1000,700,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06166696548461914,0.03354001045227051,0.0,9947.96611268328
196,16:23:30,0.2,1000,0,3,4,29,0,4,0,29,0,0,0,2060.0,5133.188,0.00017404556274414062,0.0003190040588378906,0.0,-5133.188
196,16:23:30,0.2,1000,50,3,4,29,0,4,0,29,0,0,0,2060.0,5133.188,0.0001373291015625,0.00024890899658203125,0.0,-5133.188
196,16:23:30,0.2,1000,100,3,4,29,9,9,4,26,3,5,4,2060.0,6859.425,0.0009109973907470703,0.002180814743041992,0.0,-3859.425
196,16:23:30,0.2,1000,150,3,4,29,20,14,10,17,12,10,10,1954.0,8252.650000000001,0.0071260929107666016,0.043875932693481445,0.0,3747.3499999999985
196,16:23:30,0.2,1000,200,3,4,29,22,17,9,13,16,13,9,2060.0,8481.369999999999,0.010397195816040039,0.06731700897216797,0.0,7518.630000000001
196,16:23:30,0.2,1000,250,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011260032653808594,0.08569693565368652,0.0,9518.630000000001
196,16:23:30,0.2,1000,300,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.0110931396484375,0.08371686935424805,0.0,9518.630000000001
196,16:23:30,0.2,1000,350,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011077165603637695,0.08367705345153809,0.0,9518.630000000001
196,16:23:30,0.2,1000,400,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011059999465942383,0.08545899391174316,0.0,9518.630000000001
196,16:23:30,0.2,1000,450,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011048078536987305,0.08316993713378906,0.0,9518.630000000001
196,16:23:30,0.2,1000,500,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011003255844116211,0.08361196517944336,0.0,9518.630000000001
196,16:23:30,0.2,1000,550,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011083126068115234,0.08330798149108887,0.0,9518.630000000001
196,16:23:30,0.2,1000,600,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011242866516113281,0.08667278289794922,0.0,9518.630000000001
196,16:23:30,0.2,1000,650,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011139154434204102,0.08470010757446289,0.0,9518.630000000001
196,16:23:30,0.2,1000,700,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.01114201545715332,0.08472895622253418,0.0,9518.630000000001
195,07:09:00,0,1000,0,1,2,48,0,2,0,48,0,0,0,2514.0,4176.066000000001,0.00010800361633300781,0.00028586387634277344,0.0,-4176.066000000001
195,07:09:00,0,1000,50,1,2,48,2,2,2,48,0,0,2,2447.0,4176.066000000001,0.0001800060272216797,0.00041103363037109375,0.0,-4176.066000000001
195,07:09:00,0,1000,100,1,2,48,11,13,0,40,8,11,0,2447.0,9687.814,0.0026967525482177734,0.00449681282043457,0.0,-1687.8140000000003
195,07:09:00,0,1000,150,1,2,48,31,23,10,21,27,21,10,2447.0,10919.899999999998,0.053519248962402344,0.19812893867492676,0.0,16080.100000000002
195,07:09:00,0,1000,200,1,2,48,36,27,11,15,33,25,11,2514.0,11106.996000000001,0.08960199356079102,0.22615790367126465,0.0,21893.004
195,07:09:00,0,1000,250,1,2,48,36,27,11,15,33,25,11,2514.0,11106.996000000001,0.09018802642822266,0.22444415092468262,0.0,21893.004
195,07:09:00,0,1000,300,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10335826873779297,0.22845792770385742,0.0,22080.061
195,07:09:00,0,1000,350,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10357880592346191,0.22724103927612305,0.0,22080.061
195,07:09:00,0,1000,400,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10370612144470215,0.2253580093383789,0.0,22080.061
195,07:09:00,0,1000,450,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.1049199104309082,0.2275409698486328,0.0,22080.061
195,07:09:00,0,1000,500,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10359406471252441,0.22547507286071777,0.0,22080.061
195,07:09:00,0,1000,550,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10387992858886719,0.22705793380737305,0.0,22080.061
195,07:09:00,0,1000,600,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10337090492248535,0.22296905517578125,0.0,22080.061
195,07:09:00,0,1000,650,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10352897644042969,0.2247469425201416,0.0,22080.061
195,07:09:00,0,1000,700,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10497379302978516,0.2258760929107666,0.0,22080.061
199,16:04:00,1,1000,0,19,20,43,0,20,0,43,0,0,0,3069.0,11329.088999999998,0.0006310939788818359,0.00036716461181640625,0.0,-11329.088999999998
199,16:04:00,1,1000,50,19,20,43,0,20,0,43,0,0,0,3069.0,11329.088999999998,0.0006248950958251953,0.0003859996795654297,0.0,-11329.088999999998
199,16:04:00,1,1000,100,19,20,43,2,20,2,43,0,0,2,3069.0,11329.088999999998,0.000926971435546875,0.0003840923309326172,0.0,-11329.088999999998
199,16:04:00,1,1000,150,19,20,43,13,24,9,35,8,4,9,3025.0,12523.838999999996,0.0032510757446289062,0.0011098384857177734,0.0,-4523.838999999996
199,16:04:00,1,1000,200,19,20,43,15,24,11,32,11,4,11,3025.0,12523.838999999996,0.0041961669921875,0.0014469623565673828,0.0,-1523.8389999999963
