route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
185,15:27:00,1,1000,100,17,18,19,5,21,2,1,18,3,2,3416.0,9163.797999999999,0.0025551319122314453,0.0006041526794433594,0.0,8836.202000000001
185,15:27:00,1,1000,200,17,18,25,7,22,3,3,22,4,3,3484.5553939990423,9602.303999999998,0.002496004104614258,0.0008420944213867188,0.0,12397.696000000002
185,15:27:00,1,1000,300,17,18,26,8,23,3,3,23,5,3,3484.5553939990423,10057.104999999998,0.002750873565673828,0.0009691715240478516,0.0,12942.895000000002
185,15:27:00,1,1000,400,17,18,26,8,23,3,3,23,5,3,3484.5553939990423,10057.104999999998,0.0028579235076904297,0.0009980201721191406,0.0,12942.895000000002
185,15:27:00,1,1000,500,17,18,26,8,23,3,3,23,5,3,3484.5553939990423,10057.104999999998,0.0028579235076904297,0.0010569095611572266,0.0,12942.895000000002
185,15:27:00,1,1000,600,17,18,26,8,23,3,3,23,5,3,3484.5553939990423,10057.104999999998,0.002849102020263672,0.0009801387786865234,0.0,12942.895000000002
185,15:27:00,1,1000,700,17,18,26,8,23,3,3,23,5,3,3484.5553939990423,10057.104999999998,0.00269317626953125,0.0010581016540527344,0.0,12942.895000000002
198,10:24:30,0,1000,0,1,2,1,2,4,0,0,1,2,0,853.5423004652839,3270.5789999999997,0.00017786026000976562,0.00040411949157714844,0.0,-2270.5789999999997
198,10:24:30,0,1000,100,1,2,7,5,7,0,0,7,5,0,869.6575623359458,3332.3289999999997,0.0007102489471435547,0.0005729198455810547,0.0,3667.6710000000003
198,10:24:30,0,1000,200,1,2,10,7,9,0,0,10,7,0,869.6575623359531,3332.3289999999997,0.0014529228210449219,0.0006949901580810547,0.0,6667.671
198,10:24:30,0,1000,300,1,2,17,10,12,0,0,17,10,0,1161.2313215819595,4449.573,0.0036690235137939453,0.0011019706726074219,0.0,12550.427
198,10:24:30,0,1000,400,1,2,17,10,12,0,0,17,10,0,1161.2313215819595,4449.573,0.0037059783935546875,0.0012831687927246094,0.0,12550.427
198,10:24:30,0,1000,500,1,2,17,10,12,0,0,17,10,0,1161.2313215819595,4449.573,0.0038988590240478516,0.0015239715576171875,0.0,12550.427
198,10:24:30,0,1000,600,1,2,17,10,12,0,0,17,10,0,1161.2313215819595,4449.573,0.0038001537322998047,0.0012369155883789062,0.0,12550.427
